533	388	56	30
533	389	55	29
529	387	58	30
533	389	51	29
529	387	58	29
533	387	52	28
533	388	55	28
535	387	54	28
539	387	53	28
540	387	53	27
540	386	55	27
541	386	55	27
546	386	52	27
542	385	59	27
548	384	54	27
548	384	57	28
551	384	55	27
553	384	52	27
553	383	56	27
556	383	55	27
556	383	55	27
558	382	56	28
563	381	53	28
561	382	56	27
566	382	49	26
566	381	52	27
569	381	53	27
567	382	57	26
571	380	52	27
568	380	58	27
567	380	58	28
565	380	59	27
564	379	55	28
561	380	56	27
561	380	54	27
559	380	56	26
559	380	51	27
556	380	50	26
555	380	47	25
551	379	52	26
549	379	50	26
548	379	48	26
544	379	50	26
547	379	47	26
549	379	46	26
552	379	45	25
558	377	38	27
564	377	37	26
571	376	31	26
577	377	29	24
582	376	30	24
590	377	24	24
593	376	25	21
599	374	20	22
566	374	27	24
571	374	28	25
575	374	30	25
577	374	33	25
580	372	38	26
581	373	39	25
582	372	43	25
585	372	42	24
589	372	47	25
592	372	36	24
596	371	28	24
598	371	38	23
602	369	41	23
604	368	42	23
608	368	43	24
606	369	46	20
602	370	22	21
606	370	21	20
611	370	21	18
614	369	19	21
621	366	17	26
625	369	23	23
636	370	31	19
614	369	30	21
614	368	39	23
608	368	34	23
616	368	36	23
619	368	35	23
620	368	40	24
624	366	40	24
627	366	42	25
625	366	46	25
631	366	48	25
638	365	42	26
633	365	53	26
639	363	53	27
635	366	54	25
643	364	53	27
643	364	53	26
646	365	47	26
645	365	50	25
647	365	51	25
644	365	57	25
652	363	51	25
649	364	52	25
652	365	43	25
656	366	45	24
660	366	40	23
660	366	30	24
661	365	37	24
662	365	39	23
658	364	47	23
656	363	47	23
663	362	45	24
671	361	36	24
653	360	34	27
656	364	32	22
662	362	33	22
664	361	36	25
668	360	40	25
668	362	44	24
670	364	39	23
672	360	44	27
673	357	48	30
673	358	51	28
679	357	46	30
685	358	46	30
719	358	22	25
728	359	14	20
731	358	12	23
736	359	14	23
740	360	13	20
744	360	14	22
747	361	12	21
750	360	14	23
755	361	13	21
759	360	15	21
761	360	12	23
765	361	13	21
769	361	14	21
774	360	16	19
775	359	15	24
781	361	15	21
784	359	11	21
788	359	13	21
790	360	15	21
793	360	15	20
798	359	17	20
801	359	16	19
802	360	17	20
806	359	14	21
808	359	13	20
813	360	17	19
814	359	18	21
817	360	18	20
815	359	19	23
818	359	17	22
